loc,wmc,rfc,cbo,lcom,code_churn,num_developers,past_defects,defects
647,18,23,3,0.1516925371784511,6,4,5,0
74,9,10,17,0.47755011497804667,4,5,3,0
405,14,14,9,0.05782224921932111,5,7,3,0
87,8,14,3,0.7454295592918714,10,3,4,0
275,44,6,5,0.5018315215683176,7,2,0,0
53,15,26,2,0.3696533697923695,2,2,1,0
28,9,33,11,0.9685493816720391,7,4,2,0
154,40,11,15,0.9405985189673799,0,3,4,0
210,10,12,21,0.9528319968261196,0,2,2,0
151,15,7,6,0.2209702422169102,4,3,3,0
59,20,4,8,0.7285695957189922,11,9,2,0
151,9,21,7,0.9453821372024561,13,1,2,0
338,8,4,14,0.5708702567066337,6,5,2,0
231,23,4,3,0.21416034393317118,16,7,3,0
304,20,20,5,0.8178124638822623,1,4,1,0
109,20,15,8,0.8799182473267118,26,1,1,0
998,17,21,13,0.703235386386514,20,2,1,0
59,37,6,16,0.2935528775355962,7,3,1,0
439,13,42,12,0.19069389865445274,0,9,1,0
1010,7,5,6,0.6242698011967175,4,2,3,0
435,5,8,10,0.48280052480244795,1,1,2,0
191,10,7,7,0.6687827244132721,7,1,1,0
129,1,41,4,0.11169966546236598,1,1,2,0
848,28,9,7,0.1359135510480638,5,1,4,0
44,16,5,32,0.36288955597687156,1,7,0,0
76,7,57,3,0.25876028762887504,1,2,1,0
151,24,37,4,0.6193386310926708,2,2,3,0
1080,5,30,6,0.36754052936218806,0,3,2,0
385,6,35,13,0.6839707861478839,10,2,5,0
76,13,5,1,0.7687984021056897,2,5,0,0
168,30,39,11,0.18716757021918173,9,2,0,0
117,16,11,4,0.919823835415061,8,3,0,0
104,1,17,11,0.7871598402865702,0,2,0,1
792,6,12,8,0.6267808021542753,2,2,4,0
47,7,33,5,0.9089288547481374,6,4,1,0
1686,15,1,2,0.2658687496191996,20,2,1,0
661,4,5,13,0.421713201972018,4,2,5,0
905,5,35,6,0.08578698040060162,5,8,0,0
140,11,7,5,0.4561818211571078,11,4,1,0
204,19,32,3,0.5064007295977209,13,4,2,0
43,20,7,9,0.6160669236600617,20,4,3,0
130,13,10,13,0.06403921308436733,5,2,1,0
442,21,44,7,0.0324660192337024,1,6,4,0
1158,46,23,3,0.4198901652810969,11,1,1,0
64,32,15,15,0.18913331227592522,1,5,2,0
157,9,19,2,0.7587883421524628,4,2,2,0
204,4,27,6,0.6687362841352302,7,1,4,0
45,10,14,14,0.32582697438305186,9,1,1,0
497,6,20,5,0.045783265163332754,10,4,2,0
102,17,58,1,0.18244362384351764,1,2,4,0
193,5,5,8,0.691679342613111,31,2,3,0
142,12,15,16,0.9901648933369768,1,4,4,0
94,7,8,4,0.3264604050995823,0,1,0,0
242,10,6,5,0.8019962869653935,8,2,1,0
188,12,15,13,0.8670964915987571,19,4,2,0
156,18,6,0,0.048180872158477106,6,2,1,0
102,13,5,16,0.9162215979222146,7,3,2,0
359,8,12,4,0.4662027043699545,6,3,2,0
1779,20,20,1,0.9642422065371677,0,4,3,0
289,13,19,5,0.5385558274531159,9,3,1,0
808,9,12,10,0.23514350989864785,3,3,3,0
46,19,3,5,0.9746683074076278,21,2,2,0
295,15,3,2,0.24330491411596689,1,3,3,0
65,18,17,13,0.8824782275975037,2,4,3,0
41,25,7,6,0.17312849471855007,5,3,0,0
100,6,15,1,0.674767572756628,5,3,1,0
1022,44,14,9,0.411291608886194,4,2,3,0
765,17,2,2,0.972018173151445,3,4,1,0
327,5,36,21,0.18477263113925457,1,4,2,0
38,27,3,7,0.40879467300808103,13,5,2,0
193,8,11,3,0.6397763240437412,4,3,4,0
351,33,4,3,0.9776204232754402,6,4,0,0
302,6,7,7,0.3038630766313405,6,2,2,0
26,12,8,18,0.3968710510447775,6,1,2,0
84,21,9,4,0.4617919873223596,9,2,2,0
226,19,11,5,0.2527004912961761,7,3,1,0
465,16,41,9,0.8173547004036422,2,2,2,0
17,23,6,5,0.0919956057523027,6,3,2,0
201,9,20,1,0.7047899317063026,2,8,2,0
290,24,30,7,0.5339289699575355,7,4,1,0
678,8,19,4,0.24192695598571246,4,1,3,0
561,31,34,5,0.49283047353404874,0,3,3,0
492,9,19,20,0.8299490921942051,10,5,2,0
93,5,18,5,0.4454416039221264,2,4,2,0
24,19,30,0,0.12189776491497717,20,8,2,0
152,14,17,5,0.040801962131519764,2,1,4,0
813,16,30,6,0.7777962941135569,45,2,3,0
1302,10,16,10,0.3304331458340406,4,3,4,1
574,17,29,8,0.9312446965741359,0,4,1,0
409,29,38,8,0.6171471810005225,0,2,3,0
385,15,9,8,0.4362838911681629,0,3,5,0
125,4,8,11,0.5644649201507126,0,3,1,0
209,13,34,1,0.4571326449126326,2,2,2,0
1813,17,29,25,0.9058110823832864,3,3,1,0
78,32,2,5,0.45802186936729083,0,1,1,1
1698,20,15,2,0.10406450858874738,4,1,4,0
166,7,44,9,0.5970880391584586,3,2,2,0
1200,12,4,5,0.622981046150319,8,2,7,1
45,20,4,12,0.7653300727930347,1,5,4,0
494,18,7,4,0.9332841415510088,19,2,1,0
101,18,9,14,0.44308168212345045,5,6,3,0
44,5,2,2,0.3520766066073058,7,1,1,0
318,19,5,21,0.49077101574749926,0,3,1,0
821,15,2,6,0.9001989019112971,6,4,0,0
88,20,15,17,0.9799823818365201,3,3,2,0
40,14,15,2,0.9712350066137421,20,2,0,0
219,12,34,11,0.22969551280522804,17,1,4,0
220,24,16,11,0.4968953615618763,8,3,1,0
472,17,20,5,0.25947402585501145,11,2,0,0
764,5,22,0,0.36798278236704707,8,3,2,0
227,14,5,11,0.0316841055415471,0,2,4,0
2267,10,5,5,0.16060117927158346,9,1,2,0
320,9,4,15,0.39707595468702717,1,3,4,0
161,17,9,13,0.3647046322230644,9,2,2,0
35,14,8,15,0.2788325511313381,0,2,1,0
178,17,14,10,0.2303095770863034,2,5,2,0
163,22,23,7,0.7489557144473902,5,4,2,0
774,12,20,18,0.2945496998113911,3,3,1,0
426,22,8,31,0.7065436314627433,9,4,1,0
59,8,7,6,0.3686251090816638,5,2,2,0
300,25,8,15,0.8019792390755577,25,3,1,0
547,9,9,3,0.16723334873534212,3,2,4,0
1530,6,3,2,0.15760388036957818,10,1,2,0
709,16,16,4,0.6796722670410044,14,1,1,0
609,12,44,3,0.9149152418088552,2,4,4,0
262,13,13,11,0.14298670483287135,11,1,2,0
389,5,13,4,0.07370461784381699,3,2,0,0
1095,6,18,2,0.9346372068218237,1,1,0,0
49,10,4,2,0.11732694386581943,0,3,6,0
160,19,7,9,0.2503669197656827,10,3,1,0
96,10,8,11,0.9294941674200807,1,2,1,0
385,6,4,10,0.8029178929602216,0,6,0,0
1070,25,38,11,0.34275781365729385,5,5,0,0
119,6,22,5,0.9545277196565934,3,2,1,0
13,14,23,24,0.5680485131987375,9,5,4,0
149,19,10,5,0.07224826262769324,0,2,2,0
732,10,14,4,0.7030668772678146,1,5,1,0
466,19,9,11,0.5372773578233019,4,7,3,0
409,30,11,5,0.5725880505191555,5,5,0,0
174,19,14,4,0.994104244325465,13,4,1,0
52,12,11,5,0.15251428329954153,7,3,1,0
454,13,13,7,0.6567959002878923,18,3,1,0
89,2,2,14,0.4587410972296917,1,2,1,0
3364,9,5,1,0.27189312488799566,7,1,2,0
485,2,9,14,0.6935447916629628,8,3,1,0
121,7,10,1,0.6682128072499999,10,3,2,0
117,13,10,2,0.8564951081235301,35,3,6,0
218,15,19,8,0.878869235186504,5,1,2,0
183,17,16,1,0.5618194530492381,3,2,2,0
934,35,17,4,0.32557256606771745,15,1,2,0
306,4,8,13,0.5295804504381451,1,1,0,0
101,7,5,11,0.35925512670286286,0,2,4,0
2364,15,11,14,0.2773560840296114,4,4,3,0
259,20,21,4,0.5515753777771667,2,3,1,0
615,8,37,5,0.6579341741630693,4,4,1,0
117,14,8,1,0.5905712869103942,34,7,3,0
378,16,37,5,0.9544195213633195,3,4,1,0
355,32,5,2,0.2986361185539649,9,3,3,0
25,5,3,32,0.37234168505467413,2,2,1,0
2747,17,10,9,0.6676428232235537,2,5,5,0
1151,21,5,7,0.6003586275036069,2,3,2,0
151,18,7,3,0.0018633853373635212,6,1,3,0
65,26,25,3,0.3122854685267412,2,2,5,1
371,6,23,4,0.25376185246863747,10,2,1,0
271,2,16,8,0.8399148866460157,9,1,2,0
374,26,15,2,0.866248730884929,4,5,1,1
307,10,7,2,0.28389314103115826,0,1,1,0
449,12,11,0,0.10207115362753638,0,2,2,0
1389,13,10,9,0.20520194705869943,6,1,2,0
483,14,4,6,0.17656839891905896,14,2,1,0
69,22,41,4,0.23743535928508963,7,2,1,0
1255,17,10,2,0.2346449022974153,4,1,0,0
1752,5,5,4,0.4798386489009734,17,4,0,0
10747,12,3,16,0.31964138073756454,1,3,1,0
63,16,18,3,0.5598217508554438,3,8,4,0
327,18,39,10,0.3441346243408415,6,6,2,0
20,12,48,11,0.8146769299652705,2,4,2,0
475,9,12,2,0.9507924777837377,48,2,1,0
126,23,10,2,0.40391845335502474,4,5,1,0
2460,10,14,6,0.049468534786554885,0,4,0,0
96,19,13,23,0.2395782473678394,1,3,2,0
32,22,2,13,0.10185816420304172,6,4,2,0
139,15,9,6,0.3447639098129067,6,3,2,0
22,8,16,13,0.6451142341801696,33,1,2,0
602,17,19,0,0.5189079089445107,7,4,0,0
20,11,20,5,0.24287567802763843,8,3,0,0
253,43,13,0,0.7672590526426567,1,4,2,0
20,21,5,7,0.1314807293797291,0,3,3,0
166,21,11,11,0.22819597512470113,7,3,3,1
1758,25,30,4,0.6760471505926748,16,1,1,0
377,2,17,4,0.19723438668886684,7,1,2,0
86,12,10,6,0.6787627158785893,4,4,1,0
235,24,51,4,0.9769413502961499,6,3,4,0
250,9,14,5,0.8313532871961532,5,1,3,0
431,4,11,14,0.16001054036292384,1,3,5,0
47,14,21,11,0.5204984215032535,10,3,3,0
498,7,4,8,0.4223215634324846,6,5,1,0
10,7,10,1,0.9916694132333971,4,2,2,0
114,12,12,9,0.9644007017405828,6,4,0,0
136,5,2,6,0.12711205277090487,2,1,1,0
523,11,15,4,0.9087308720163334,4,3,2,0
251,15,19,5,0.19341833803845876,7,4,4,0
45,38,8,16,0.3194515017127493,2,3,5,0
75,9,22,12,0.3534079797309434,11,2,1,0
310,12,27,5,0.2868220451218215,5,1,1,0
222,18,30,18,0.8532437931669293,15,6,1,0
122,10,5,12,0.32993240587637496,15,2,5,0
137,8,14,3,0.8167384190851912,5,4,2,0
564,24,20,3,0.9943768165049572,1,3,3,0
131,31,14,7,0.8407615378270457,10,4,0,0
220,10,26,2,0.34614292643429223,4,2,1,0
3307,8,15,20,0.7112523934128624,7,3,2,1
44,7,5,7,0.5339234469910733,0,2,2,0
26,19,26,3,0.7865177838834085,7,8,4,1
626,26,14,17,0.15309739464624172,3,4,0,0
108,16,38,0,0.6381345926459039,3,3,2,0
167,19,5,7,0.7736667733417346,31,3,1,0
95,23,14,6,0.7612313354066401,4,5,3,0
179,31,36,1,0.9635930056037816,9,1,1,0
1666,17,16,18,0.058411380784320066,7,2,1,0
640,10,23,4,0.34577936909229057,0,4,1,1
688,20,28,3,0.4765535817914388,11,3,0,0
44,25,14,11,0.3097635283920812,3,2,1,0
61,11,6,7,0.3097895136724709,12,1,2,0
10,2,25,3,0.17612860668992636,7,2,2,0
92,10,12,4,0.8129514030252077,3,2,1,0
771,5,1,16,0.9080690443845424,3,3,4,0
455,1,32,5,0.08232735957175052,10,4,1,0
187,10,41,23,0.15489891175829862,6,4,0,0
238,12,8,2,0.2284529998718532,8,3,1,0
107,17,13,4,0.5089874838541691,1,2,1,0
312,19,43,3,0.7911720333009671,12,5,5,0
613,10,36,10,0.0714555247649502,3,4,1,1
35,18,20,24,0.6368129856584286,7,2,3,1
350,17,34,7,0.14933545627041978,0,1,1,0
749,17,11,7,0.9714570678762653,3,2,1,0
148,8,3,4,0.8987734308517418,8,3,2,0
567,20,30,1,0.949582848945752,2,3,0,0
7169,15,13,5,0.10616387758270807,16,3,3,0
215,12,3,9,0.48803638285419193,8,7,1,0
392,8,8,4,0.16524656699837525,16,2,0,0
100,10,11,1,0.6003555507831663,4,1,2,0
304,22,12,0,0.2327391126618641,0,3,0,0
425,18,7,18,0.7706309833689707,6,1,4,0
309,9,5,4,0.6440026006496677,3,3,3,0
71,14,2,8,0.5716045942872687,4,1,0,0
313,18,2,13,0.8252271579653299,9,2,2,0
1414,9,13,15,0.5002730308349489,9,2,1,0
419,20,16,4,0.2698517403456846,0,4,0,0
776,3,5,8,0.6207054968000881,11,2,4,0
184,20,34,9,0.9570626321978061,5,2,4,0
601,19,9,12,0.6011593633442057,6,4,0,0
342,15,12,9,0.6296194490394307,2,4,3,0
78,11,11,8,0.9347506812596642,4,4,3,0
358,7,2,2,0.5152751003077449,9,4,2,0
74,13,26,10,0.9963574617147924,11,4,4,0
114,17,20,6,0.15966204353307545,3,1,4,0
307,20,34,17,0.5370398430123202,9,3,3,0
349,8,33,10,0.21290084101438145,2,3,1,0
58,10,18,0,0.4533263683406926,14,1,2,0
866,10,21,2,0.1705739095017681,7,3,3,0
486,4,5,4,0.22252877152580608,11,4,2,0
105,26,9,6,0.2108000496322635,5,3,0,0
38,27,11,26,0.32003133902400793,2,4,4,0
205,7,8,11,0.13460503451883643,4,4,1,0
143,33,32,3,0.8093421749750161,3,4,1,1
280,12,15,11,0.22067559729221353,3,1,1,0
158,20,6,7,0.4165689951433751,1,5,1,0
22,19,31,12,0.016057138230024304,11,2,1,0
153,2,15,5,0.10488154328178212,0,7,1,0
169,14,25,27,0.8962719004132516,17,1,1,0
523,7,5,18,0.8371602038404454,1,2,1,0
105,3,16,10,0.8409224524551946,31,2,1,0
1834,15,6,4,0.4113534172548571,35,1,2,0
24,18,15,11,0.1415307988516642,4,3,0,0
1180,9,20,1,0.10789452149431611,35,5,0,0
186,14,4,19,0.6056027248007154,16,1,6,0
686,26,12,16,0.8281932549086296,0,4,2,0
269,11,5,9,0.900114482140243,23,4,3,0
960,5,26,2,0.28873165056022654,0,3,1,0
153,21,13,5,0.32102656983345357,1,3,2,0
65,10,6,0,0.10087665686142466,7,1,3,0
1345,8,8,5,0.774409789268012,0,2,4,0
213,11,9,2,0.27569027112113886,1,4,0,0
319,11,34,1,0.48092946956342963,24,1,2,0
1076,4,12,4,0.9288973045288323,41,5,2,0
70,16,23,5,0.7522157303249369,12,5,4,1
499,16,13,2,0.05273789628907177,5,2,3,0
120,11,5,8,0.008154594459429676,18,1,0,0
208,15,8,13,0.787407925880408,0,5,0,0
266,19,17,8,0.5525002369786957,22,1,1,0
40,15,2,6,0.7203344093627009,3,1,0,0
96,8,19,6,0.1568153218266135,15,1,3,0
1238,7,7,5,0.8720478499706201,8,7,1,0
708,36,15,4,0.773324979014462,25,2,4,0
226,16,8,8,0.8908389140546137,16,2,3,0
327,12,21,9,0.3410960826574708,17,5,4,0
171,18,13,6,0.27570519528324633,7,2,1,0
1246,9,21,4,0.1517314399239269,14,6,5,0
192,21,2,2,0.930088507946997,11,4,2,0
323,10,11,1,0.1768292035578407,1,4,1,0
968,3,7,2,0.11931723371150504,8,3,3,0
96,12,18,4,0.19267820898678234,1,4,3,0
1588,6,26,5,0.7713817267601133,16,5,2,1
38,12,26,31,0.889529234982881,0,1,4,0
1729,11,35,12,0.8109134564964243,34,3,3,0
156,17,27,8,0.5632385528712848,4,2,1,0
182,30,11,10,0.9938842507777231,1,1,3,0
25,20,5,27,0.06885406449344877,21,1,1,0
141,16,2,3,0.8671916778216255,0,2,1,0
70,14,5,20,0.4277138617137689,5,2,1,0
118,16,2,0,0.4551223487054664,11,4,2,0
207,28,4,5,0.12759489365128052,3,3,1,0
772,18,16,2,0.033432974353828415,6,2,0,0
313,3,2,1,0.31662832606943325,9,2,2,0
353,7,17,16,0.17485353311392926,24,5,1,0
65,23,8,5,0.4833387560713116,0,3,2,0
85,15,14,4,0.14733052605377195,1,1,1,0
2118,27,14,5,0.13792773650227574,5,3,3,0
101,19,35,7,0.8769789841038494,4,2,1,0
1785,14,14,3,0.921294701326409,4,3,0,0
182,14,4,1,0.9642162085879099,2,3,4,0
245,9,6,6,0.6805024428739119,6,2,3,0
883,11,14,7,0.7710165047958694,17,2,2,0
1125,5,11,17,0.8357847552426292,1,2,3,0
214,8,15,6,0.6589220591206645,1,4,3,0
153,6,17,7,0.33024310470252916,8,2,2,0
228,13,6,2,0.1563869984335241,0,3,3,0
367,10,18,2,0.2372733071581501,8,1,2,0
713,4,19,8,0.8404140514049626,3,3,2,0
245,18,15,11,0.6960972382868412,3,5,1,0
514,10,43,14,0.4557957635261516,4,2,2,0
1747,21,2,8,0.02940507718045271,3,1,1,0
386,17,39,3,0.2662043704338831,14,3,3,0
355,38,10,1,0.7288974931257638,23,3,2,0
39,13,7,2,0.5123872350950229,6,5,0,0
10,9,18,8,0.43553249448245,6,4,4,0
389,7,8,1,0.31367940077990775,0,2,2,1
218,19,25,2,0.6069318305770239,9,3,1,0
131,20,10,3,0.9663853853716892,7,3,1,0
327,13,27,9,0.901123643297506,0,3,1,1
227,15,5,16,0.030497938084282028,1,2,0,0
947,24,16,6,0.48095382258344577,1,4,1,0
271,19,6,7,0.3294692980469477,1,3,5,0
99,16,17,6,0.510604662339801,8,4,1,1
802,6,3,5,0.6062136898717148,21,5,1,0
188,8,3,9,0.2000280679975468,11,3,1,0
460,10,9,5,0.7815680695482563,5,3,2,1
137,11,28,19,0.4750680500859663,4,1,1,0
112,8,3,7,0.9920060548982461,3,3,2,1
270,8,32,8,0.025127385743561215,7,4,2,0
248,11,17,6,0.1897191761864585,3,8,2,0
435,14,27,11,0.6896298005603981,2,4,3,0
177,17,13,3,0.6951797465255588,7,3,3,0
27,4,15,2,0.582188224416945,3,5,6,0
145,10,11,10,0.9719600286906287,0,5,2,0
634,4,10,7,0.41531500871993343,0,1,2,0
171,13,22,10,0.4170368120675194,2,1,2,1
182,13,5,5,0.9104763632241734,5,4,0,0
799,12,13,7,0.5384417819968107,3,5,1,0
104,11,3,4,0.35372766158560043,0,1,4,0
38,10,4,6,0.718937985833859,2,6,0,0
201,12,12,1,0.6196706181875274,0,5,0,0
136,18,7,0,0.3064100502865915,23,2,1,0
76,10,11,1,0.29792879808121564,3,4,3,0
198,6,6,11,0.39561279752725476,0,2,1,0
441,15,20,11,0.07162006566019363,8,3,1,0
241,20,4,20,0.9426169024876391,2,3,3,0
353,6,40,10,0.18302004019666507,6,1,0,0
2156,5,31,4,0.19382430232772052,1,5,3,0
162,6,18,6,0.6470384050170777,33,3,2,0
341,12,3,0,0.7242470472998113,28,2,1,0
132,31,11,4,0.7368354595998724,8,5,0,0
88,28,19,7,0.37507502350423105,9,1,0,1
121,15,26,13,0.8733289529099255,4,1,2,0
137,5,26,6,0.5439990617480444,26,3,0,0
376,28,22,2,0.4385875521625555,4,3,0,0
4100,29,1,12,0.8103864608656673,2,3,3,0
103,7,5,4,0.2435612492238377,0,4,3,0
148,13,23,3,0.8601854434355192,1,2,1,0
226,20,8,6,0.5388293945649275,6,4,1,0
393,26,16,4,0.9000581576731365,2,6,3,0
335,12,42,7,0.20161253105575916,8,4,3,0
1142,21,8,10,0.9360630760024259,3,2,3,0
13,16,27,4,0.6878767419723901,17,1,5,1
13,16,17,4,0.6183285268023856,6,1,3,0
134,15,54,10,0.42206751948300736,7,3,1,0
913,32,17,10,0.9563149999657241,6,4,5,0
37,13,8,7,0.44391962831151277,17,4,2,0
10,17,13,5,0.49854295244757585,0,2,3,0
485,32,5,14,0.7814981085853125,0,3,2,0
327,18,22,3,0.2848424296127061,9,3,3,0
66,9,9,10,0.2914953128137918,11,2,5,0
74,13,13,3,0.77529768762122,4,2,3,0
76,8,29,7,0.12857978919010793,3,3,1,0
279,12,4,2,0.8229645202930234,2,8,4,0
115,12,26,7,0.6251750083098483,2,7,2,0
442,10,3,15,0.539083766403271,19,3,2,0
10,15,12,12,0.22910938217988153,2,3,3,0
87,4,18,0,0.7863681693444088,8,4,3,0
63,36,23,15,0.8049530895087492,12,3,1,0
179,12,5,4,0.4829418678765178,0,3,4,0
128,13,42,9,0.3891689748572088,0,2,0,0
637,28,19,6,0.24616183752393983,3,2,0,1
26,18,23,3,0.7542340170891749,9,5,2,0
258,10,19,8,0.6394519231267062,2,3,2,0
478,11,5,4,0.20663102936685773,0,1,2,0
2271,23,7,10,0.7944680796849007,2,3,1,0
137,25,31,4,0.8822053133584595,0,3,0,0
361,9,32,3,0.05924726274824588,1,1,4,0
28,27,1,11,0.7724206380240413,3,4,2,0
13,4,21,25,0.8528019334276525,1,3,1,0
674,29,12,13,0.991507899474547,9,5,1,0
243,16,18,11,0.23760149893736693,2,3,5,0
1006,27,15,6,0.3710032052142528,8,4,2,0
47,19,15,10,0.9661910922008791,7,4,3,0
456,10,6,4,0.09401555029358444,18,3,5,0
2304,12,26,17,0.5237078439147541,0,1,4,0
404,10,8,1,0.5067445798378877,1,5,2,0
341,8,11,6,0.6065477388811636,16,2,1,0
247,17,6,5,0.3307926148462901,13,1,2,0
37,3,13,6,0.9259180886717914,1,1,2,0
1244,12,4,3,0.2700612609590728,0,1,1,0
117,14,8,7,0.6496955175844024,15,8,6,0
448,4,26,3,0.49592702275493616,1,4,3,0
37,16,5,4,0.2666734524800799,16,2,0,0
59,19,21,9,0.188853795722427,25,5,3,1
1369,17,4,31,0.956562124257659,1,4,0,0
161,17,7,4,0.5612914615957859,14,4,1,0
1399,14,8,8,0.6041909122244418,4,2,5,0
222,7,25,14,0.7828954590419783,12,2,2,0
26,30,32,8,0.08122665859978317,4,1,3,0
713,1,10,5,0.7137642677967787,0,1,2,0
120,12,4,5,0.16514013757232038,9,4,3,0
565,10,9,15,0.7404810850764559,1,9,1,0
252,14,9,0,0.14132867162737728,20,4,1,0
38,8,8,7,0.8324936998735962,4,6,2,0
298,24,12,5,0.6810162607270125,0,2,5,1
3413,4,6,1,0.3858902888524204,2,2,4,0
442,9,4,6,0.35883444390258346,15,2,3,0
228,11,2,4,0.14894706355591958,3,3,4,1
889,17,24,2,0.9040533557661166,15,5,4,1
315,17,15,16,0.11852927284881243,1,3,0,1
314,22,20,3,0.4720773885291256,5,2,2,0
66,20,18,2,0.2365184547898035,16,3,1,0
323,12,12,1,0.996327508019026,0,1,2,0
847,21,12,8,0.5858440515186982,2,2,1,0
89,12,42,8,0.1495845033910128,19,3,1,0
1352,4,8,25,0.6675639976218071,7,5,0,0
219,5,13,5,0.9916090172225513,10,1,3,0
84,11,9,4,0.605043280615374,14,1,0,0
810,6,5,2,0.4573790945561945,5,5,3,0
173,12,54,9,0.2932701216186546,14,2,3,1
608,21,19,1,0.09212341482876796,8,1,0,0
172,10,7,3,0.22824629898988757,9,1,3,0
227,3,6,7,0.5536207795648738,1,1,1,0
442,18,21,4,0.7537856986495822,22,4,0,0
346,10,28,4,0.8779308902296497,12,3,3,0
22,11,5,3,0.7937122503726705,2,6,5,0
63,41,11,17,0.12546520137241768,6,7,2,0
746,22,13,3,0.7734598850130467,3,3,3,1
208,25,13,9,0.5816045461458056,8,3,2,0
130,11,15,3,0.4691075575048237,40,2,1,0
47,36,10,4,0.5727641184720806,0,2,4,1
66,7,12,6,0.008075328772487511,24,2,4,0
21,4,13,15,0.06773024297102681,0,3,1,0
216,40,4,0,0.5258492790729812,4,4,5,1
119,3,41,14,0.1736192494815576,5,4,0,0
76,10,22,3,0.5455409521334332,2,2,2,0
225,18,27,7,0.35421357187481517,6,1,1,0
378,11,16,6,0.9074120206747527,14,3,1,0
3016,9,55,2,0.9496834273044537,2,4,3,0
39,13,1,4,0.9797841130685195,0,4,3,0
983,13,14,6,0.8989379958828186,8,1,3,0
786,14,6,1,0.9858908511923329,11,5,2,0
96,26,15,12,0.7061471257393618,24,6,1,0
312,19,35,6,0.9605422799010515,1,3,1,0
141,12,21,4,0.6417924654568271,18,1,3,0
305,16,13,4,0.8092142068857202,5,6,0,0
1496,1,38,12,0.1319099927237103,2,3,0,0
506,12,25,14,0.682599587602558,26,1,2,0
450,16,19,3,0.9311033093352596,2,3,0,0
146,8,19,2,0.5400482415327627,10,3,4,0
41,10,24,10,0.18681971353030924,12,3,1,0
190,22,8,2,0.5268885607250015,4,2,0,0
1040,6,7,8,0.7069409940594883,9,5,4,1
39,22,5,2,0.7697884990973979,6,5,2,0
68,32,8,2,0.5237020099319839,1,4,0,0
284,10,36,1,0.2173680242186501,11,2,0,0
75,6,11,21,0.9266887885787474,21,2,0,0
94,8,37,14,0.7736174164533571,5,3,4,0
147,31,8,5,0.270688400617604,41,4,2,0
47,6,28,7,0.8118129173963744,4,3,3,0
76,6,32,7,0.3478626495180591,5,2,1,0
569,3,15,21,0.31243134466838074,8,3,5,0
50,10,11,8,0.8630766273471442,1,3,2,0
35,15,7,11,0.8732352068171213,18,3,2,0
114,28,26,16,0.39848140281897915,12,2,2,0
588,11,11,3,0.008922805081564511,16,2,2,0
193,18,10,3,0.1865656213999919,7,2,3,0
140,8,17,14,0.9092963282245586,17,2,1,0
258,6,21,4,0.8987493370550578,9,3,0,0
30,26,6,2,0.4533447480934476,5,6,2,0
443,14,17,7,0.3041167072758786,21,3,3,0
387,19,32,14,0.3027482921051716,4,3,2,0
149,14,5,22,0.8971948026285381,5,5,3,0
818,4,26,18,0.3247333109755165,1,5,0,0
63,22,26,0,0.5115802597401096,23,3,0,0
947,8,28,5,0.7310110505928978,1,5,4,0
294,17,22,2,0.20948104160941883,1,6,4,0
163,6,21,3,0.25383908158589363,0,1,2,0
238,6,26,7,0.3580618930951268,4,1,2,0
215,9,17,7,0.65422338934739,2,2,2,0
1058,7,9,0,0.8174906511463279,10,3,3,0
67,5,9,3,0.5467057633309995,2,2,2,0
98,39,12,19,0.13292873664962368,10,6,1,0
848,13,23,1,0.4462455230697211,1,5,2,0
119,4,13,14,0.127690722123194,2,3,2,0
721,6,11,4,0.08829716966669532,13,1,0,0
1880,7,28,6,0.5896167698514478,3,1,5,0
151,9,15,15,0.956212111797923,0,3,3,0
554,20,4,5,0.8376118333340594,26,4,1,0
61,15,5,20,0.774471262542493,1,1,3,0
605,13,5,1,0.7270559658653337,1,2,3,0
310,4,13,12,0.8971278571356976,3,8,5,0
431,18,5,11,0.7528350841427777,0,1,2,0
112,4,11,18,0.6268773453007714,1,5,3,0
33,11,8,9,0.36468008027372034,14,2,1,0
447,15,3,5,0.10094388985979275,1,2,0,0
20,16,5,3,0.4610333638440104,0,4,2,0
167,14,38,4,0.9247842361453673,16,3,3,0
757,15,10,1,0.5831002653751526,4,3,2,0
308,14,9,11,0.18450417989513357,1,1,0,0
2535,5,9,6,0.6490233084808439,6,6,0,0
837,5,16,5,0.46546223408050447,0,6,1,0
111,21,13,4,0.9313800885829664,4,4,0,0
252,21,44,10,0.1609399100620026,7,6,3,0
231,6,29,5,0.7120117485067625,25,2,3,0
36,14,43,6,0.6816024648068016,3,2,0,0
79,16,22,6,0.9835415785215047,11,1,1,1
124,13,20,9,0.5649121266184387,1,3,3,0
21,23,5,9,0.87157403593364,4,1,2,0
259,10,4,15,0.024713937531430696,2,1,5,0
181,10,3,14,0.12289196822413262,5,5,2,0
32,23,12,4,0.3459385728465305,4,4,5,0
397,5,25,22,0.6193273971572378,31,3,1,0
577,20,8,9,0.44907934496740864,19,1,1,0
321,29,6,25,0.20269624734658886,6,3,2,0
165,17,24,8,0.5892037398914345,1,5,7,0
497,12,6,4,0.5666990593413628,6,1,2,0
553,5,36,4,0.5244474785208486,12,6,1,0
353,14,5,1,0.09055611211069814,0,2,1,0
90,8,25,7,0.9270254927562308,4,3,0,0
341,11,16,8,0.5922553037014364,0,8,4,0
1027,16,1,6,0.26399174719865726,2,4,2,0
119,7,7,8,0.6874181903945207,0,5,3,0
3033,6,26,1,0.3179079908688873,25,4,1,0
